student;source;target
-6535432040388747753;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
-6535432040388747753;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
-6535432040388747753;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_present_(1)
-6535432040388747753;13 bmgc_seminar_5_present_(1);14 calc_class_4_present_(2)
-6535432040388747753;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
-6535432040388747753;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
-6535432040388747753;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
-6535432040388747753;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
-6535432040388747753;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_active_(2)
-6535432040388747753;19 bmgc_seminar_7_active_(2);20 calc_class_6_present_(2)
-6535432040388747753;20 calc_class_6_present_(2);21 bmgc_lecture_8_active_(2)
-6535432040388747753;21 bmgc_lecture_8_active_(2);22 bmgc_seminar_8_present_(2)
-6535432040388747753;22 bmgc_seminar_8_present_(2);23 calc_class_7_present_(2)
-6535432040388747753;23 calc_class_7_present_(2);24 bmgc_lecture_9_active_(2)
-6535432040388747753;24 bmgc_lecture_9_active_(2);25 bmgc_seminar_9_active_(2)
-6535432040388747753;25 bmgc_seminar_9_active_(2);26 calc_class_8_present_(1)
-6535432040388747753;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
-6535432040388747753;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_active_(1)
-6535432040388747753;28 bmgc_seminar_10_active_(1);29 calc_class_9_present_(2)
-6535432040388747753;29 calc_class_9_present_(2);30 bmgc_lecture_11_active_(1)
-6535432040388747753;30 bmgc_lecture_11_active_(1);31 bmgc_seminar_11_active_(1)
-6535432040388747753;31 bmgc_seminar_11_active_(1);32 calc_class_10_present_(2)
-6535432040388747753;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
-6535432040388747753;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_active_(1)
-6535432040388747753;34 bmgc_seminar_12_active_(1);35 calc_class_11_present_(2)
-6535432040388747753;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
-6535432040388747753;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_present_(1)
-6535432040388747753;37 bmgc_seminar_13_present_(1);38 calc_class_12_present_(2)
-6535432040388747753;38 calc_class_12_present_(2);39 bmgc_lecture_14_active_(1)
-6535432040388747753;39 bmgc_lecture_14_active_(1);40 bmgc_seminar_14_present_(1)
-6535432040388747753;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
-6535432040388747753;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-6535432040388747753;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
-6535432040388747753;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
-6535432040388747753;44 calc_homework_high_(1);45 calc_quiz_med_(2)
-6535432040388747753;45 calc_quiz_med_(2);46 bmgc_midterm_test_med_(1)
-6535432040388747753;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_med_(1)
-6535432040388747753;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-6535432040388747753;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-6535432040388747753;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-7035115663728889638;1 bmgc_lecture_1_none_(1);2 bmgc_seminar_1_absent_(1)
-7035115663728889638;2 bmgc_seminar_1_absent_(1);3 bmgc_lecture_2_none_(1)
-7035115663728889638;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_present_(1)
-7035115663728889638;4 bmgc_seminar_2_present_(1);5 calc_class_1_present_(2)
-7035115663728889638;5 calc_class_1_present_(2);6 bmgc_lecture_3_none_(1)
-7035115663728889638;6 bmgc_lecture_3_none_(1);7 bmgc_seminar_3_absent_(1)
-7035115663728889638;7 bmgc_seminar_3_absent_(1);8 calc_class_2_absent_(2)
-7035115663728889638;8 calc_class_2_absent_(2);9 bmgc_lecture_4_none_(2)
-7035115663728889638;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_present_(1)
-7035115663728889638;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
-7035115663728889638;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
-7035115663728889638;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_present_(1)
-7035115663728889638;13 bmgc_seminar_5_present_(1);14 calc_class_4_present_(2)
-7035115663728889638;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
-7035115663728889638;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
-7035115663728889638;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
-7035115663728889638;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
-7035115663728889638;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_present_(2)
-7035115663728889638;19 bmgc_seminar_7_present_(2);20 calc_class_6_present_(2)
-7035115663728889638;20 calc_class_6_present_(2);21 bmgc_lecture_8_none_(2)
-7035115663728889638;21 bmgc_lecture_8_none_(2);22 bmgc_seminar_8_present_(2)
-7035115663728889638;22 bmgc_seminar_8_present_(2);23 calc_class_7_present_(2)
-7035115663728889638;23 calc_class_7_present_(2);24 bmgc_lecture_9_none_(2)
-7035115663728889638;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_present_(2)
-7035115663728889638;25 bmgc_seminar_9_present_(2);26 calc_class_8_present_(1)
-7035115663728889638;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
-7035115663728889638;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_present_(1)
-7035115663728889638;28 bmgc_seminar_10_present_(1);29 calc_class_9_present_(2)
-7035115663728889638;29 calc_class_9_present_(2);30 bmgc_lecture_11_none_(1)
-7035115663728889638;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_absent_(1)
-7035115663728889638;31 bmgc_seminar_11_absent_(1);32 calc_class_10_present_(2)
-7035115663728889638;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
-7035115663728889638;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_absent_(1)
-7035115663728889638;34 bmgc_seminar_12_absent_(1);35 calc_class_11_present_(2)
-7035115663728889638;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
-7035115663728889638;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_absent_(1)
-7035115663728889638;37 bmgc_seminar_13_absent_(1);38 calc_class_12_present_(2)
-7035115663728889638;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
-7035115663728889638;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_present_(1)
-7035115663728889638;40 bmgc_seminar_14_present_(1);41 calc_class_13_present_(2)
-7035115663728889638;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-7035115663728889638;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
-7035115663728889638;43 bmgc_seminar_15_pass_(1);44 calc_homework_med_(1)
-7035115663728889638;44 calc_homework_med_(1);45 calc_quiz_low_(1)
-7035115663728889638;45 calc_quiz_low_(1);46 bmgc_midterm_test_none_(1)
-7035115663728889638;46 bmgc_midterm_test_none_(1);47 calc_midterm_test_low_(1)
-7035115663728889638;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
-7035115663728889638;48 calc_oral_test_med_(1);49 calc_exam_med_(1)
-7035115663728889638;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-7226921296410606195;1 bmgc_lecture_1_none_(1);2 bmgc_seminar_1_absent_(1)
-7226921296410606195;2 bmgc_seminar_1_absent_(1);3 bmgc_lecture_2_none_(1)
-7226921296410606195;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_present_(1)
-7226921296410606195;4 bmgc_seminar_2_present_(1);5 calc_class_1_present_(2)
-7226921296410606195;5 calc_class_1_present_(2);6 bmgc_lecture_3_none_(1)
-7226921296410606195;6 bmgc_lecture_3_none_(1);7 bmgc_seminar_3_absent_(1)
-7226921296410606195;7 bmgc_seminar_3_absent_(1);8 calc_class_2_absent_(2)
-7226921296410606195;8 calc_class_2_absent_(2);9 bmgc_lecture_4_none_(2)
-7226921296410606195;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_present_(1)
-7226921296410606195;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
-7226921296410606195;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
-7226921296410606195;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_absent_(1)
-7226921296410606195;13 bmgc_seminar_5_absent_(1);14 calc_class_4_present_(2)
-7226921296410606195;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
-7226921296410606195;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
-7226921296410606195;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
-7226921296410606195;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
-7226921296410606195;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_present_(2)
-7226921296410606195;19 bmgc_seminar_7_present_(2);20 calc_class_6_absent_(2)
-7226921296410606195;20 calc_class_6_absent_(2);21 bmgc_lecture_8_none_(2)
-7226921296410606195;21 bmgc_lecture_8_none_(2);22 bmgc_seminar_8_present_(2)
-7226921296410606195;22 bmgc_seminar_8_present_(2);23 calc_class_7_present_(2)
-7226921296410606195;23 calc_class_7_present_(2);24 bmgc_lecture_9_none_(2)
-7226921296410606195;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_absent_(2)
-7226921296410606195;25 bmgc_seminar_9_absent_(2);26 calc_class_8_present_(1)
-7226921296410606195;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
-7226921296410606195;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_absent_(1)
-7226921296410606195;28 bmgc_seminar_10_absent_(1);29 calc_class_9_present_(2)
-7226921296410606195;29 calc_class_9_present_(2);30 bmgc_lecture_11_none_(1)
-7226921296410606195;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_present_(1)
-7226921296410606195;31 bmgc_seminar_11_present_(1);32 calc_class_10_present_(2)
-7226921296410606195;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
-7226921296410606195;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_present_(1)
-7226921296410606195;34 bmgc_seminar_12_present_(1);35 calc_class_11_present_(2)
-7226921296410606195;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
-7226921296410606195;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_absent_(1)
-7226921296410606195;37 bmgc_seminar_13_absent_(1);38 calc_class_12_present_(2)
-7226921296410606195;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
-7226921296410606195;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_absent_(1)
-7226921296410606195;40 bmgc_seminar_14_absent_(1);41 calc_class_13_absent_(2)
-7226921296410606195;41 calc_class_13_absent_(2);42 calc_class_14_present_(2)
-7226921296410606195;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
-7226921296410606195;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
-7226921296410606195;44 calc_homework_high_(1);45 calc_quiz_low_(1)
-7226921296410606195;45 calc_quiz_low_(1);46 bmgc_midterm_test_med_(1)
-7226921296410606195;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_med_(1)
-7226921296410606195;47 calc_midterm_test_med_(1);48 calc_oral_test_high_(1)
-7226921296410606195;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-7226921296410606195;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-8668707720888669325;1 bmgc_lecture_1_active_(1);2 bmgc_seminar_1_absent_(1)
-8668707720888669325;2 bmgc_seminar_1_absent_(1);3 bmgc_lecture_2_none_(1)
-8668707720888669325;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_present_(1)
-8668707720888669325;4 bmgc_seminar_2_present_(1);5 calc_class_1_present_(2)
-8668707720888669325;5 calc_class_1_present_(2);6 bmgc_lecture_3_none_(1)
-8668707720888669325;6 bmgc_lecture_3_none_(1);7 bmgc_seminar_3_absent_(1)
-8668707720888669325;7 bmgc_seminar_3_absent_(1);8 calc_class_2_absent_(2)
-8668707720888669325;8 calc_class_2_absent_(2);9 bmgc_lecture_4_none_(2)
-8668707720888669325;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_present_(1)
-8668707720888669325;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
-8668707720888669325;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
-8668707720888669325;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_present_(1)
-8668707720888669325;13 bmgc_seminar_5_present_(1);14 calc_class_4_present_(2)
-8668707720888669325;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
-8668707720888669325;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
-8668707720888669325;16 bmgc_seminar_6_absent_(1);17 calc_class_5_absent_(2)
-8668707720888669325;17 calc_class_5_absent_(2);18 bmgc_lecture_7_none_(2)
-8668707720888669325;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_present_(2)
-8668707720888669325;19 bmgc_seminar_7_present_(2);20 calc_class_6_present_(2)
-8668707720888669325;20 calc_class_6_present_(2);21 bmgc_lecture_8_none_(2)
-8668707720888669325;21 bmgc_lecture_8_none_(2);22 bmgc_seminar_8_present_(2)
-8668707720888669325;22 bmgc_seminar_8_present_(2);23 calc_class_7_present_(2)
-8668707720888669325;23 calc_class_7_present_(2);24 bmgc_lecture_9_none_(2)
-8668707720888669325;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_present_(2)
-8668707720888669325;25 bmgc_seminar_9_present_(2);26 calc_class_8_present_(1)
-8668707720888669325;26 calc_class_8_present_(1);27 bmgc_lecture_10_none_(1)
-8668707720888669325;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_absent_(1)
-8668707720888669325;28 bmgc_seminar_10_absent_(1);29 calc_class_9_absent_(2)
-8668707720888669325;29 calc_class_9_absent_(2);30 bmgc_lecture_11_none_(1)
-8668707720888669325;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_absent_(1)
-8668707720888669325;31 bmgc_seminar_11_absent_(1);32 calc_class_10_present_(2)
-8668707720888669325;32 calc_class_10_present_(2);33 bmgc_lecture_12_none_(1)
-8668707720888669325;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_present_(1)
-8668707720888669325;34 bmgc_seminar_12_present_(1);35 calc_class_11_present_(2)
-8668707720888669325;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
-8668707720888669325;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_absent_(1)
-8668707720888669325;37 bmgc_seminar_13_absent_(1);38 calc_class_12_present_(2)
-8668707720888669325;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
-8668707720888669325;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_absent_(1)
-8668707720888669325;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-8668707720888669325;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-8668707720888669325;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
-8668707720888669325;43 bmgc_seminar_15_pass_(1);44 calc_homework_high_(1)
-8668707720888669325;44 calc_homework_high_(1);45 calc_quiz_med_(2)
-8668707720888669325;45 calc_quiz_med_(2);46 bmgc_midterm_test_med_(1)
-8668707720888669325;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_low_(1)
-8668707720888669325;47 calc_midterm_test_low_(1);48 calc_oral_test_high_(1)
-8668707720888669325;48 calc_oral_test_high_(1);49 calc_exam_med_(1)
-8668707720888669325;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
-8984098554444396671;1 bmgc_lecture_1_none_(1);2 bmgc_seminar_1_active_(1)
-8984098554444396671;2 bmgc_seminar_1_active_(1);3 bmgc_lecture_2_none_(1)
-8984098554444396671;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_active_(1)
-8984098554444396671;4 bmgc_seminar_2_active_(1);5 calc_class_1_present_(2)
-8984098554444396671;5 calc_class_1_present_(2);6 bmgc_lecture_3_active_(1)
-8984098554444396671;6 bmgc_lecture_3_active_(1);7 bmgc_seminar_3_active_(2)
-8984098554444396671;7 bmgc_seminar_3_active_(2);8 calc_class_2_present_(2)
-8984098554444396671;8 calc_class_2_present_(2);9 bmgc_lecture_4_none_(2)
-8984098554444396671;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_present_(1)
-8984098554444396671;10 bmgc_seminar_4_present_(1);11 calc_class_3_present_(2)
-8984098554444396671;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
-8984098554444396671;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_active_(1)
-8984098554444396671;13 bmgc_seminar_5_active_(1);14 calc_class_4_present_(2)
-8984098554444396671;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
-8984098554444396671;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
-8984098554444396671;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
-8984098554444396671;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
-8984098554444396671;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_absent_(2)
-8984098554444396671;19 bmgc_seminar_7_absent_(2);20 calc_class_6_absent_(2)
-8984098554444396671;20 calc_class_6_absent_(2);21 bmgc_lecture_8_none_(2)
-8984098554444396671;21 bmgc_lecture_8_none_(2);22 bmgc_seminar_8_active_(2)
-8984098554444396671;22 bmgc_seminar_8_active_(2);23 calc_class_7_present_(2)
-8984098554444396671;23 calc_class_7_present_(2);24 bmgc_lecture_9_none_(2)
-8984098554444396671;24 bmgc_lecture_9_none_(2);25 bmgc_seminar_9_active_(2)
-8984098554444396671;25 bmgc_seminar_9_active_(2);26 calc_class_8_absent_(1)
-8984098554444396671;26 calc_class_8_absent_(1);27 bmgc_lecture_10_none_(1)
-8984098554444396671;27 bmgc_lecture_10_none_(1);28 bmgc_seminar_10_active_(1)
-8984098554444396671;28 bmgc_seminar_10_active_(1);29 calc_class_9_present_(2)
-8984098554444396671;29 calc_class_9_present_(2);30 bmgc_lecture_11_none_(1)
-8984098554444396671;30 bmgc_lecture_11_none_(1);31 bmgc_seminar_11_active_(1)
-8984098554444396671;31 bmgc_seminar_11_active_(1);32 calc_class_10_absent_(2)
-8984098554444396671;32 calc_class_10_absent_(2);33 bmgc_lecture_12_none_(1)
-8984098554444396671;33 bmgc_lecture_12_none_(1);34 bmgc_seminar_12_active_(1)
-8984098554444396671;34 bmgc_seminar_12_active_(1);35 calc_class_11_present_(2)
-8984098554444396671;35 calc_class_11_present_(2);36 bmgc_lecture_13_none_(1)
-8984098554444396671;36 bmgc_lecture_13_none_(1);37 bmgc_seminar_13_present_(1)
-8984098554444396671;37 bmgc_seminar_13_present_(1);38 calc_class_12_present_(2)
-8984098554444396671;38 calc_class_12_present_(2);39 bmgc_lecture_14_none_(1)
-8984098554444396671;39 bmgc_lecture_14_none_(1);40 bmgc_seminar_14_absent_(1)
-8984098554444396671;40 bmgc_seminar_14_absent_(1);41 calc_class_13_present_(2)
-8984098554444396671;41 calc_class_13_present_(2);42 calc_class_14_present_(2)
-8984098554444396671;42 calc_class_14_present_(2);43 bmgc_seminar_15_pass_(1)
-8984098554444396671;43 bmgc_seminar_15_pass_(1);44 calc_homework_med_(1)
-8984098554444396671;44 calc_homework_med_(1);45 calc_quiz_low_(1)
-8984098554444396671;45 calc_quiz_low_(1);46 bmgc_midterm_test_med_(1)
-8984098554444396671;46 bmgc_midterm_test_med_(1);47 calc_midterm_test_low_(1)
-8984098554444396671;47 calc_midterm_test_low_(1);48 calc_oral_test_med_(1)
-8984098554444396671;48 calc_oral_test_med_(1);49 calc_exam_med_(1)
-8984098554444396671;49 calc_exam_med_(1);50 calc_final_grade_med_(1)
1259066846049451744;1 bmgc_lecture_1_active_(1);2 bmgc_seminar_1_absent_(1)
1259066846049451744;2 bmgc_seminar_1_absent_(1);3 bmgc_lecture_2_none_(1)
1259066846049451744;3 bmgc_lecture_2_none_(1);4 bmgc_seminar_2_present_(1)
1259066846049451744;4 bmgc_seminar_2_present_(1);5 calc_class_1_present_(2)
1259066846049451744;5 calc_class_1_present_(2);6 bmgc_lecture_3_none_(1)
1259066846049451744;6 bmgc_lecture_3_none_(1);7 bmgc_seminar_3_absent_(1)
1259066846049451744;7 bmgc_seminar_3_absent_(1);8 calc_class_2_present_(2)
1259066846049451744;8 calc_class_2_present_(2);9 bmgc_lecture_4_none_(2)
1259066846049451744;9 bmgc_lecture_4_none_(2);10 bmgc_seminar_4_active_(1)
1259066846049451744;10 bmgc_seminar_4_active_(1);11 calc_class_3_present_(2)
1259066846049451744;11 calc_class_3_present_(2);12 bmgc_lecture_5_none_(2)
1259066846049451744;12 bmgc_lecture_5_none_(2);13 bmgc_seminar_5_active_(1)
1259066846049451744;13 bmgc_seminar_5_active_(1);14 calc_class_4_present_(2)
1259066846049451744;14 calc_class_4_present_(2);15 bmgc_lecture_6_none_(1)
1259066846049451744;15 bmgc_lecture_6_none_(1);16 bmgc_seminar_6_absent_(1)
1259066846049451744;16 bmgc_seminar_6_absent_(1);17 calc_class_5_present_(2)
1259066846049451744;17 calc_class_5_present_(2);18 bmgc_lecture_7_none_(2)
1259066846049451744;18 bmgc_lecture_7_none_(2);19 bmgc_seminar_7_active_(2)
1259066846049451744;19 bmgc_seminar_7_active_(2);20 calc_class_6_present_(2)
1259066846049451744;20 calc_class_6_present_(2);21 bmgc_lecture_8_none_(2)
